geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0007165	signal transduction	http://amigo.geneontology.org/amigo/term/GO:0007165	1694	36	20.395289568503383	1.7651134532355501	3.4640084693320094e-4	0.01343842614135075	31767;32729;32849;33275;33432;35085;35154;35975;37038;38296;38354;38433;38611;38736;38895;39013;39385;39763;41094;41615;41709;41713;41783;42757;42821;42952;43256;43434;43656;43729;43838;43892;44275;45307;48973;12797916	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004360;FLYBASE:FBgn0004380;FLYBASE:FBgn0005640;FLYBASE:FBgn0015519;FLYBASE:FBgn0015772;FLYBASE:FBgn0019985;FLYBASE:FBgn0020251;FLYBASE:FBgn0025574;FLYBASE:FBgn0029123;FLYBASE:FBgn0030941;FLYBASE:FBgn0035382;FLYBASE:FBgn0036257;FLYBASE:FBgn0036570;FLYBASE:FBgn0038118;FLYBASE:FBgn0038197;FLYBASE:FBgn0038201;FLYBASE:FBgn0039225;FLYBASE:FBgn0039632;FLYBASE:FBgn0039862;FLYBASE:FBgn0041184;FLYBASE:FBgn0046113;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262579;FLYBASE:FBgn0262733;FLYBASE:FBgn0262987;FLYBASE:FBgn0263706;FLYBASE:FBgn0263930;FLYBASE:FBgn0264002
GO:0007464	R3/R4 cell fate commitment	http://amigo.geneontology.org/amigo/term/GO:0007464	12	3	0.14447666754547853	20.764598540145982	3.46902677231491e-4	0.01343842614135075	37038;42757;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0259211
GO:0048523	negative regulation of cellular process	http://amigo.geneontology.org/amigo/term/GO:0048523	1374	31	16.54257843395729	1.8739521244382114	3.5950427640877436e-4	0.013797640978836755	31912;32328;32849;33432;35085;38149;38895;39013;39385;39521;39763;41094;41411;41615;41709;41713;41783;42066;42743;42757;42821;43087;43256;43434;43604;43656;44018;44275;44849;48973;12797916	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004878;FLYBASE:FBgn0010113;FLYBASE:FBgn0011666;FLYBASE:FBgn0014141;FLYBASE:FBgn0025574;FLYBASE:FBgn0029123;FLYBASE:FBgn0030512;FLYBASE:FBgn0030941;FLYBASE:FBgn0035205;FLYBASE:FBgn0036257;FLYBASE:FBgn0036373;FLYBASE:FBgn0036570;FLYBASE:FBgn0037937;FLYBASE:FBgn0038118;FLYBASE:FBgn0038197;FLYBASE:FBgn0038201;FLYBASE:FBgn0039632;FLYBASE:FBgn0041184;FLYBASE:FBgn0262127;FLYBASE:FBgn0262579;FLYBASE:FBgn0262733;FLYBASE:FBgn0262975;FLYBASE:FBgn0262987;FLYBASE:FBgn0263930
GO:0030036	actin cytoskeleton organization	http://amigo.geneontology.org/amigo/term/GO:0030036	312	12	3.7563933561824414	3.194553621560921	3.8002305816308844e-4	0.014451335560422033	32729;38338;38438;39385;41788;41955;42066;42306;43780;43892;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0014141;FLYBASE:FBgn0026059;FLYBASE:FBgn0036257;FLYBASE:FBgn0039897;FLYBASE:FBgn0052264;FLYBASE:FBgn0052296;FLYBASE:FBgn0085447;FLYBASE:FBgn0262733;FLYBASE:FBgn0263706;FLYBASE:FBgn0263929;FLYBASE:FBgn0267975
GO:0001745	compound eye morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0001745	313	12	3.768433078477898	3.18434737995849	3.911578566224164e-4	0.014640669775626619	33281;33432;35085;37038;41709;41783;42757;43087;44531;45307;48973;246493	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0011666;FLYBASE:FBgn0038197;FLYBASE:FBgn0041184;FLYBASE:FBgn0259210;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0266098
GO:0001667	ameboidal-type cell migration	http://amigo.geneontology.org/amigo/term/GO:0001667	185	9	2.2273486246594603	4.040678634839219	3.920661869950675e-4	0.014640669775626619	33432;35085;38338;38736;39013;41783;42162;42757;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003499;FLYBASE:FBgn0020251;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0262127;FLYBASE:FBgn0263930
GO:0009893	positive regulation of metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009893	900	23	10.835750065910888	2.122603406326034	4.371905493004355e-4	0.015836323035892094	31912;33015;33432;34673;35085;37038;37890;38149;38338;39039;39518;41094;41709;42743;42757;42767;42821;43256;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0025574;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0031091;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0086708;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:0007389	pattern specification process	http://amigo.geneontology.org/amigo/term/GO:0007389	513	16	6.1763775375692065	2.5905152174840995	4.383768909674269e-4	0.015836323035892094	31912;33281;33432;35975;38736;39013;41094;41788;42743;42757;43256;43434;43656;44275;44849;45307	FLYBASE:FBgn0000233;FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003310;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004360;FLYBASE:FBgn0020251;FLYBASE:FBgn0029123;FLYBASE:FBgn0039632;FLYBASE:FBgn0262975;FLYBASE:FBgn0263929;FLYBASE:FBgn0263930
GO:0007476	imaginal disc-derived wing morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0007476	272	11	3.2748044643641796	3.3589791756118506	4.393441695578578e-4	0.015836323035892094	33281;33432;35085;37890;38338;38736;39013;42380;42757;42990;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0020251;FLYBASE:FBgn0038755;FLYBASE:FBgn0039257;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0263930
GO:0061318	renal filtration cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0061318	13	3	0.15651638984093505	19.167321729365526	4.4700839449924614e-4	0.015836323035892094	33432;42757;44849	FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118
GO:0061319	nephrocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0061319	13	3	0.15651638984093505	19.167321729365526	4.4700839449924614e-4	0.015836323035892094	33432;42757;44849	FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118
GO:0042684	cardioblast cell fate commitment	http://amigo.geneontology.org/amigo/term/GO:0042684	13	3	0.15651638984093505	19.167321729365526	4.4700839449924614e-4	0.015836323035892094	42757;44849;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118
GO:0048732	gland development	http://amigo.geneontology.org/amigo/term/GO:0048732	190	9	2.287547236136743	3.934344986553976	4.7637090401083727e-4	0.016733537263770512	33432;41709;42066;42757;43604;43656;44849;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003720;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0038197;FLYBASE:FBgn0262733
GO:0045664	regulation of neuron differentiation	http://amigo.geneontology.org/amigo/term/GO:0045664	83	6	0.999296950522893	6.004221264620526	4.818773842296422e-4	0.01678472065236863	31912;35085;42757;43604;44018;48973	FLYBASE:FBgn0000233;FLYBASE:FBgn0003118;FLYBASE:FBgn0004878;FLYBASE:FBgn0010113;FLYBASE:FBgn0041184;FLYBASE:FBgn0262733
GO:2000026	regulation of multicellular organismal development	http://amigo.geneontology.org/amigo/term/GO:2000026	276	11	3.322963353546006	3.3102983179942873	4.967692083677071e-4	0.017159236405701214	37038;38149;39385;41783;42066;42757;43604;43892;44275;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0036257;FLYBASE:FBgn0085447;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733
GO:0007409	axonogenesis	http://amigo.geneontology.org/amigo/term/GO:0007409	322	12	3.876790579137007	3.095343881760892	5.044238680574627e-4	0.017279644075191593	32849;35975;37254;39013;42066;43256;43417;43469;43892;44275;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0003435;FLYBASE:FBgn0003495;FLYBASE:FBgn0004360;FLYBASE:FBgn0004369;FLYBASE:FBgn0014141;FLYBASE:FBgn0029123;FLYBASE:FBgn0030941;FLYBASE:FBgn0039617;FLYBASE:FBgn0085447;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0060429	epithelium development	http://amigo.geneontology.org/amigo/term/GO:0060429	573	17	6.898760875296599	2.4642106469981275	5.116675476232403e-4	0.01738411463031419	33281;33432;35085;37038;37890;38338;38433;39039;41783;42066;42757;42990;43442;43604;44849;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0005640;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0028671;FLYBASE:FBgn0028789;FLYBASE:FBgn0039257;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733
GO:0048638	regulation of developmental growth	http://amigo.geneontology.org/amigo/term/GO:0048638	234	10	2.817295017136831	3.5495040239565787	5.229834462076004e-4	0.017624116947402464	33432;38736;39013;39385;41094;41709;41783;43434;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003165;FLYBASE:FBgn0020251;FLYBASE:FBgn0036257;FLYBASE:FBgn0038197;FLYBASE:FBgn0039632;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0050804	modulation of chemical synaptic transmission	http://amigo.geneontology.org/amigo/term/GO:0050804	154	8	1.8541172335003075	4.314721774575789	5.37229801066916e-4	0.017814540203378932	32328;32849;33275;40913;41094;43729;43838;48973	FLYBASE:FBgn0003165;FLYBASE:FBgn0019985;FLYBASE:FBgn0030512;FLYBASE:FBgn0030941;FLYBASE:FBgn0039862;FLYBASE:FBgn0046113;FLYBASE:FBgn0051146;FLYBASE:FBgn0262733
GO:0099177	regulation of trans-synaptic signaling	http://amigo.geneontology.org/amigo/term/GO:0099177	154	8	1.8541172335003075	4.314721774575789	5.37229801066916e-4	0.017814540203378932	32328;32849;33275;40913;41094;43729;43838;48973	FLYBASE:FBgn0003165;FLYBASE:FBgn0019985;FLYBASE:FBgn0030512;FLYBASE:FBgn0030941;FLYBASE:FBgn0039862;FLYBASE:FBgn0046113;FLYBASE:FBgn0051146;FLYBASE:FBgn0262733
GO:0065008	regulation of biological quality	http://amigo.geneontology.org/amigo/term/GO:0065008	914	23	11.00430617804728	2.0900908815026593	5.430509544462919e-4	0.01786465242999905	31767;32619;33275;33281;33432;37038;39385;39518;41094;41709;41713;42770;42990;43417;43420;43434;43442;43729;43789;43892;45307;48973;326186	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003165;FLYBASE:FBgn0003310;FLYBASE:FBgn0015519;FLYBASE:FBgn0028671;FLYBASE:FBgn0036257;FLYBASE:FBgn0038197;FLYBASE:FBgn0038201;FLYBASE:FBgn0039081;FLYBASE:FBgn0039257;FLYBASE:FBgn0039617;FLYBASE:FBgn0039620;FLYBASE:FBgn0039632;FLYBASE:FBgn0039862;FLYBASE:FBgn0046113;FLYBASE:FBgn0052056;FLYBASE:FBgn0085447;FLYBASE:FBgn0086708;FLYBASE:FBgn0259211;FLYBASE:FBgn0262636;FLYBASE:FBgn0262733;FLYBASE:FBgn0285944
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0045935	577	17	6.946919764478425	2.447127730901087	5.537086849429157e-4	0.01807183070148335	31912;34673;37038;37890;38149;38338;39039;41094;41709;42743;42757;42767;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0052296;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:0030029	actin filament-based process	http://amigo.geneontology.org/amigo/term/GO:0030029	326	12	3.924949468318833	3.057364202230084	5.630098788588262e-4	0.018231843342733083	32729;38338;38438;39385;41788;41955;42066;42306;43780;43892;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0014141;FLYBASE:FBgn0026059;FLYBASE:FBgn0036257;FLYBASE:FBgn0039897;FLYBASE:FBgn0052264;FLYBASE:FBgn0052296;FLYBASE:FBgn0085447;FLYBASE:FBgn0262733;FLYBASE:FBgn0263706;FLYBASE:FBgn0263929;FLYBASE:FBgn0267975
GO:0007613	memory	http://amigo.geneontology.org/amigo/term/GO:0007613	119	7	1.4327269531593285	4.885787891799056	5.746491761877705e-4	0.018418537529620325	35085;37890;41094;42066;43838;44531;48973	FLYBASE:FBgn0003165;FLYBASE:FBgn0004101;FLYBASE:FBgn0014141;FLYBASE:FBgn0019985;FLYBASE:FBgn0041184;FLYBASE:FBgn0262733;FLYBASE:FBgn0266098
GO:0035282	segmentation	http://amigo.geneontology.org/amigo/term/GO:0035282	237	10	2.8534141840232006	3.504573593273584	5.776622144392382e-4	0.018418537529620325	31912;35975;38736;39013;41094;42743;43656;44275;44849;45307	FLYBASE:FBgn0000233;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003165;FLYBASE:FBgn0003720;FLYBASE:FBgn0004360;FLYBASE:FBgn0020251;FLYBASE:FBgn0029123;FLYBASE:FBgn0262975;FLYBASE:FBgn0263930
GO:0002009	morphogenesis of an epithelium	http://amigo.geneontology.org/amigo/term/GO:0002009	328	12	3.9490289129097462	3.038721737582339	5.943892330200227e-4	0.018566725964947413	33281;33432;37038;37890;38433;42066;42757;42990;43442;43604;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0005640;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0028671;FLYBASE:FBgn0039257;FLYBASE:FBgn0259211;FLYBASE:FBgn0262733
GO:0007417	central nervous system development	http://amigo.geneontology.org/amigo/term/GO:0007417	282	11	3.395201687318745	3.239866438888026	5.946214540667372e-4	0.018566725964947413	34673;37038;38149;42162;43256;43656;43789;44018;44275;44531;48973	FLYBASE:FBgn0003495;FLYBASE:FBgn0003499;FLYBASE:FBgn0003720;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0259211;FLYBASE:FBgn0262636;FLYBASE:FBgn0262733;FLYBASE:FBgn0266098
GO:0007365	periodic partitioning	http://amigo.geneontology.org/amigo/term/GO:0007365	57	5	0.686264170841023	7.285824049174029	5.957477812636926e-4	0.018566725964947413	35975;38736;39013;44275;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0004360;FLYBASE:FBgn0020251;FLYBASE:FBgn0029123;FLYBASE:FBgn0263930
GO:0048863	stem cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0048863	58	5	0.6983038931364794	7.160206393153788	6.457176490500711e-4	0.019935593395583685	33281;33432;42757;44849;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310
GO:0007472	wing disc morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0007472	285	11	3.4313208542051146	3.205762581636573	6.492895315811333e-4	0.019935593395583685	33281;33432;35085;37890;38338;38736;39013;42380;42757;42990;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0020251;FLYBASE:FBgn0038755;FLYBASE:FBgn0039257;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0263930
GO:0035220	wing disc development	http://amigo.geneontology.org/amigo/term/GO:0035220	381	13	4.587134194568943	2.8340134490487956	6.772908640673218e-4	0.02064243111440477	33281;33432;35085;37890;38338;38736;39013;39039;42380;42757;42770;42990;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0020251;FLYBASE:FBgn0028789;FLYBASE:FBgn0038755;FLYBASE:FBgn0039081;FLYBASE:FBgn0039257;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0263930
GO:0048583	regulation of response to stimulus	http://amigo.geneontology.org/amigo/term/GO:0048583	989	24	11.907285350206521	2.015572760216395	6.828998897939041e-4	0.020661460169311915	32729;33432;34167;35085;35154;35975;37038;38433;38611;38895;39013;39763;41094;41709;41783;42757;42821;42952;43256;43434;44275;44849;45307;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0004360;FLYBASE:FBgn0004380;FLYBASE:FBgn0005640;FLYBASE:FBgn0015772;FLYBASE:FBgn0020497;FLYBASE:FBgn0025574;FLYBASE:FBgn0029123;FLYBASE:FBgn0036570;FLYBASE:FBgn0038197;FLYBASE:FBgn0039225;FLYBASE:FBgn0039632;FLYBASE:FBgn0041184;FLYBASE:FBgn0259211;FLYBASE:FBgn0262127;FLYBASE:FBgn0262579;FLYBASE:FBgn0262733;FLYBASE:FBgn0263706;FLYBASE:FBgn0263930
GO:0003008	system process	http://amigo.geneontology.org/amigo/term/GO:0003008	704	19	8.475964496001406	2.2416327969475778	7.575071034790744e-4	0.022752659013918576	31767;32387;32619;32905;33281;35085;37890;38354;38611;41094;42066;42952;43838;43892;43923;44531;44849;48973;50296	FLYBASE:FBgn0003117;FLYBASE:FBgn0003165;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0004380;FLYBASE:FBgn0014141;FLYBASE:FBgn0015519;FLYBASE:FBgn0019985;FLYBASE:FBgn0030993;FLYBASE:FBgn0035382;FLYBASE:FBgn0039225;FLYBASE:FBgn0040823;FLYBASE:FBgn0041184;FLYBASE:FBgn0052600;FLYBASE:FBgn0085447;FLYBASE:FBgn0262733;FLYBASE:FBgn0262870;FLYBASE:FBgn0266098;FLYBASE:FBgn0285944
GO:0046528	imaginal disc fusion	http://amigo.geneontology.org/amigo/term/GO:0046528	35	4	0.421390280340979	9.492387904066737	7.881588404816157e-4	0.023335131384259265	32905;33432;39039;44849	FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0028789;FLYBASE:FBgn0030993
GO:0046529	imaginal disc fusion, thorax closure	http://amigo.geneontology.org/amigo/term/GO:0046529	35	4	0.421390280340979	9.492387904066737	7.881588404816157e-4	0.023335131384259265	32905;33432;39039;44849	FLYBASE:FBgn0000490;FLYBASE:FBgn0003117;FLYBASE:FBgn0028789;FLYBASE:FBgn0030993
GO:0061564	axon development	http://amigo.geneontology.org/amigo/term/GO:0061564	340	12	4.093505580455225	2.931472735079433	8.152341180844495e-4	0.02396557035078045	32849;35975;37254;39013;42066;43256;43417;43469;43892;44275;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0003435;FLYBASE:FBgn0003495;FLYBASE:FBgn0004360;FLYBASE:FBgn0004369;FLYBASE:FBgn0014141;FLYBASE:FBgn0029123;FLYBASE:FBgn0030941;FLYBASE:FBgn0039617;FLYBASE:FBgn0085447;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0051093	negative regulation of developmental process	http://amigo.geneontology.org/amigo/term/GO:0051093	205	9	2.4681430705685914	3.646466085098807	8.22920245980349e-4	0.024021157884426388	33432;35085;38149;41709;41783;42066;42757;43604;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0003118;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0041184;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733
GO:0048056	R3/R4 cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0048056	16	3	0.19263555672730467	15.57344890510949	8.524014470527583e-4	0.024536138875233912	37038;42757;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0259211
GO:0007398	ectoderm development	http://amigo.geneontology.org/amigo/term/GO:0007398	16	3	0.19263555672730467	15.57344890510949	8.524014470527583e-4	0.024536138875233912	33432;34673;42162	FLYBASE:FBgn0000490;FLYBASE:FBgn0003499;FLYBASE:FBgn0004394
GO:0045596	negative regulation of cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0045596	93	6	1.1196941734774584	5.358606074876384	8.822976051147947e-4	0.025221541884143613	35085;38149;41783;42066;42757;43604	FLYBASE:FBgn0003118;FLYBASE:FBgn0010113;FLYBASE:FBgn0014141;FLYBASE:FBgn0035205;FLYBASE:FBgn0041184;FLYBASE:FBgn0262127
GO:0051241	negative regulation of multicellular organismal process	http://amigo.geneontology.org/amigo/term/GO:0051241	168	8	2.022673345636699	3.955161626694474	9.512453832511115e-4	0.026869112840632668	33432;35085;38149;41709;41783;42757;43604;48973	FLYBASE:FBgn0000490;FLYBASE:FBgn0003118;FLYBASE:FBgn0010113;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0041184;FLYBASE:FBgn0262127;FLYBASE:FBgn0262733
GO:0051173	positive regulation of nitrogen compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051173	775	20	9.33078477897882	2.1434424299505532	9.528973673276241e-4	0.026869112840632668	31912;34673;35085;37038;37890;38149;38338;39039;39518;41094;41709;42743;42757;42767;43256;43435;43656;44018;44275;44849	FLYBASE:FBgn0000233;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118;FLYBASE:FBgn0003165;FLYBASE:FBgn0003495;FLYBASE:FBgn0003720;FLYBASE:FBgn0004101;FLYBASE:FBgn0004394;FLYBASE:FBgn0004878;FLYBASE:FBgn0028789;FLYBASE:FBgn0029123;FLYBASE:FBgn0035205;FLYBASE:FBgn0038197;FLYBASE:FBgn0039078;FLYBASE:FBgn0039633;FLYBASE:FBgn0041184;FLYBASE:FBgn0052296;FLYBASE:FBgn0086708;FLYBASE:FBgn0259211;FLYBASE:FBgn0262975
GO:0050877	nervous system process	http://amigo.geneontology.org/amigo/term/GO:0050877	607	17	7.3081114333421215	2.3261823735254152	9.753241300515445e-4	0.027146629666641484	31767;32387;32619;33281;35085;37890;38354;38611;41094;42066;42952;43838;43892;43923;44531;48973;50296	FLYBASE:FBgn0003165;FLYBASE:FBgn0003310;FLYBASE:FBgn0004101;FLYBASE:FBgn0004380;FLYBASE:FBgn0014141;FLYBASE:FBgn0015519;FLYBASE:FBgn0019985;FLYBASE:FBgn0035382;FLYBASE:FBgn0039225;FLYBASE:FBgn0040823;FLYBASE:FBgn0041184;FLYBASE:FBgn0052600;FLYBASE:FBgn0085447;FLYBASE:FBgn0262733;FLYBASE:FBgn0262870;FLYBASE:FBgn0266098;FLYBASE:FBgn0285944
GO:0007310	oocyte dorsal/ventral axis specification	http://amigo.geneontology.org/amigo/term/GO:0007310	37	4	0.4454697249318921	8.979285855198263	9.758378336138917e-4	0.027146629666641484	33432;41788;42743;43256	FLYBASE:FBgn0000490;FLYBASE:FBgn0003495;FLYBASE:FBgn0262975;FLYBASE:FBgn0263929
GO:0060911	cardiac cell fate commitment	http://amigo.geneontology.org/amigo/term/GO:0060911	17	3	0.20467527902276123	14.657363675397166	0.0010259780677227678	0.028351193938072485	42757;44849;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003118
GO:0007411	axon guidance	http://amigo.geneontology.org/amigo/term/GO:0007411	258	10	3.106248352227788	3.2193176031234083	0.0011085470418318371	0.03042998336684083	32849;37254;39013;42066;43256;43417;43469;44275;45307;48973	FLYBASE:FBgn0001085;FLYBASE:FBgn0003435;FLYBASE:FBgn0003495;FLYBASE:FBgn0004369;FLYBASE:FBgn0014141;FLYBASE:FBgn0029123;FLYBASE:FBgn0030941;FLYBASE:FBgn0039617;FLYBASE:FBgn0262733;FLYBASE:FBgn0263930
GO:0050808	synapse organization	http://amigo.geneontology.org/amigo/term/GO:0050808	305	11	3.6721153001142457	2.9955486418571255	0.0011314719638352946	0.030854942698008526	32387;39385;40913;41094;41880;43417;43434;43838;44531;48973;50296	FLYBASE:FBgn0003165;FLYBASE:FBgn0019985;FLYBASE:FBgn0036257;FLYBASE:FBgn0039617;FLYBASE:FBgn0039632;FLYBASE:FBgn0040823;FLYBASE:FBgn0051146;FLYBASE:FBgn0052600;FLYBASE:FBgn0262483;FLYBASE:FBgn0262733;FLYBASE:FBgn0266098
GO:0001709	cell fate determination	http://amigo.geneontology.org/amigo/term/GO:0001709	134	7	1.6133227875911766	4.338871336746923	0.0011601577592827135	0.03143041772697286	33281;37038;43087;43434;44018;44849;45307	FLYBASE:FBgn0001085;FLYBASE:FBgn0003117;FLYBASE:FBgn0003310;FLYBASE:FBgn0004878;FLYBASE:FBgn0011666;FLYBASE:FBgn0039632;FLYBASE:FBgn0259211
GO:0002164	larval development	http://amigo.geneontology.org/amigo/term/GO:0002164	174	8	2.0949116794094382	3.818776743015354	0.0011931073447568944	0.03211318145465797	33432;37890;38433;42066;42757;43256;44275;45307	FLYBASE:FBgn0000490;FLYBASE:FBgn0001085;FLYBASE:FBgn0003118;FLYBASE:FBgn0003495;FLYBASE:FBgn0004101;FLYBASE:FBgn0005640;FLYBASE:FBgn0014141;FLYBASE:FBgn0029123
